Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,target_result,elo_home,elo_away,elo_diff,goals_home_last5,conceded_home_last5,shots_home_last5,shots_on_target_home_last5,corners_home_last5,fouls_home_last5,yellow_home_last5,red_home_last5,goals_away_last5,conceded_away_last5,shots_away_last5,shots_on_target_away_last5,corners_away_last5,fouls_away_last5,yellow_away_last5,red_away_last5,goal_diff_last5,chaos_index,disciplinary_index_home,disciplinary_index_away,form_home_last5_avg,form_away_last5_avg,h2h_avg_goals,h2h_draw_ratio,h2h_home_win_ratio,h2h_away_win_ratio,draw_tendency_index,draw_rate_home,draw_rate_away,elo_diff_close,elo_all,elo_weak_threshold,elo_strong_threshold,opponent_strength_home,opponent_strength_away,mask_HomeTeam_weak,mask_HomeTeam_average,mask_HomeTeam_strong,goals_vs_weak_home,goals_vs_average_home,goals_vs_strong_home,shots_vs_weak_home,shots_vs_average_home,shots_vs_strong_home,shots_on_vs_weak_home,shots_on_vs_average_home,shots_on_vs_strong_home,mask_AwayTeam_weak,mask_AwayTeam_average,mask_AwayTeam_strong,goals_vs_weak_away,goals_vs_average_away,goals_vs_strong_away,shots_vs_weak_away,shots_vs_average_away,shots_vs_strong_away,shots_on_vs_weak_away,shots_on_vs_average_away,shots_on_vs_strong_away,conversion_vs_weak_home,efficiency_vs_weak_home,conversion_vs_average_home,efficiency_vs_average_home,conversion_vs_strong_home,efficiency_vs_strong_home,conversion_vs_weak_away,efficiency_vs_weak_away,conversion_vs_average_away,efficiency_vs_average_away,conversion_vs_strong_away,efficiency_vs_strong_away
D2,2022-08-07,12:30,Braunschweig,Darmstadt,0.0,1.0,A,0.0,0.0,D,8.0,23.0,3.0,5.0,15.0,12.0,2.0,5.0,2.0,3.0,0.0,0.0,1.69,2.13,2.0,1484.0518461032402,1569.6704364416692,-85.61859033842893,1.0,1.0,11.0,5.0,2.0,13.0,6.0,0.0,0.8,1.8,14.2,4.2,4.0,13.0,2.8,0.6,0.19999999999999996,57.2,0.4580152671755725,0.3053435114503817,0.5,0.6,3.0,0.5,0.0,0.0,0.5,0.5,0.1,0,1526.8611412724547,1500.018650124802,1526.7668902314167,strong,weak,False,False,True,1.0,,,11.0,,,5.0,,,True,False,False,1.2,1.0,1.5,20.4,13.0,15.5,6.2,3.3333333333333335,5.0,0.09082652134423251,0.1996007984031936,,,,,0.058794708476237134,0.1932367149758454,0.07686395080707148,0.29910269192422734,0.09671179883945842,0.29940119760479045
D2,2022-08-13,12:00,Bielefeld,Hamburg,0.0,2.0,A,0.0,1.0,A,14.0,15.0,5.0,10.0,8.0,8.0,6.0,4.0,4.0,1.0,0.0,0.0,1.75,2.06,2.0,1458.2004348279934,1518.574332700174,-60.37389787218058,0.0,3.0,9.0,4.0,4.0,10.0,0.0,0.0,3.5,0.5,13.0,7.5,6.0,9.5,1.5,0.0,-3.5,51.5,0.0,0.15625,0.0,2.0,,,,,0.0,0.0,0.0,0,1488.3873837640836,1497.7857084186624,1526.732494214119,average,weak,False,True,False,,0.0,,,9.0,,,4.0,,True,False,False,2.0,,5.0,11.0,,15.0,6.0,,9.0,,,0.0,0.0,,,0.18165304268846502,0.3327787021630616,,,0.3331112591605596,0.5549389567147613
D2,2022-08-13,19:30,Darmstadt,Hansa Rostock,4.0,0.0,H,2.0,0.0,H,13.0,8.0,8.0,1.0,12.0,12.0,3.0,2.0,3.0,3.0,0.0,0.0,1.68,2.17,0.0,1581.0470365529584,1532.928079636837,48.118956916121306,3.2,1.4,16.6,5.8,7.0,12.0,2.2,0.0,1.0,1.0,5.0,3.0,2.0,21.0,3.0,0.0,2.2,63.6,0.18181818181818185,0.14218009478672985,2.4,0.5,2.5,0.5,0.0,0.0,0.3,0.3,0.5,0,1556.9875580948978,1499.0455639735615,1526.8036711254804,strong,strong,False,False,True,3.0,1.8333333333333333,,17.5,19.333333333333332,,7.25,5.333333333333333,,False,False,True,,,1.0,,,5.0,,,3.0,0.17133066818960593,0.4132231404958678,0.09477856281233844,0.3431066749844043,,,,,,,0.1996007984031936,0.33222591362126247
D2,2022-08-19,17:30,Hamburg,Darmstadt,1.0,2.0,A,0.0,2.0,A,15.0,22.0,5.0,7.0,15.0,17.0,6.0,7.0,3.0,5.0,2.0,1.0,1.5,2.55,2.0,1530.9937047678222,1593.9827560424314,-62.98905127460921,1.5,2.0,19.5,6.5,7.0,9.0,3.0,0.0,1.0,1.6,16.4,4.6,4.8,12.8,3.2,0.4,0.5,69.5,0.32967032967032966,0.31007751937984496,0.3333333333333333,1.2,3.75,0.25,0.0,0.25,0.3333333333333333,0.3333333333333333,0.1,0,1562.4882304051268,1500.0165778887128,1526.9348783901537,strong,strong,False,False,True,1.0,,2.0,20.0,,19.0,8.0,,5.0,False,False,True,1.1666666666666667,1.0,1.5,20.833333333333332,11.0,15.5,6.0,3.0,5.0,0.04997501249375312,0.12484394506866417,,,0.10520778537611783,0.3992015968063872,0.05597313289620982,0.19412090959511927,0.09082652134423251,0.33222591362126247,0.09671179883945842,0.29940119760479045
D2,2022-08-21,12:30,Heidenheim,Bielefeld,1.0,1.0,D,1.0,1.0,D,16.0,6.0,6.0,1.0,10.0,13.0,6.0,2.0,1.0,4.0,0.0,1.0,1.76,2.04,1.0,1504.706416536632,1445.781062760345,58.92535377628701,2.5,0.5,15.5,5.5,8.0,10.5,1.5,0.0,1.0,2.0,14.0,5.0,6.5,11.5,1.5,0.5,1.5,66.0,0.14150943396226415,0.21551724137931036,2.0,0.0,,,,,0.0,0.0,0.0,0,1475.2437396484886,1497.7475309776048,1526.8404520195438,weak,average,True,False,False,3.0,,2.0,13.0,,18.0,7.0,,4.0,False,True,False,1.0,1.0,,14.0,14.0,,6.0,4.0,,0.23059185242121447,0.42796005706134094,,,0.11104941699056078,0.49875311720698257,0.07137758743754462,0.1663893510815308,0.07137758743754462,0.24937655860349128,,
D2,2022-08-26,17:30,Bielefeld,Braunschweig,4.0,1.0,H,3.0,0.0,H,13.0,18.0,6.0,3.0,13.0,9.0,4.0,4.0,3.0,3.0,0.0,0.0,1.74,2.08,0.0,1448.300959852386,1472.675245991951,-24.3742861395649,0.0,2.5,11.5,4.5,5.0,9.0,2.0,0.0,0.0,4.0,10.0,1.0,3.0,13.0,4.0,0.0,0.0,51.5,0.21978021978021978,0.3053435114503817,0.0,0.0,,,,,0.0,0.0,0.0,0,1460.4881029221685,1496.0215762421694,1526.8013723196013,weak,weak,True,False,False,,0.0,,,11.5,,,4.5,,True,False,False,0.0,,,10.0,,,1.0,,,,,0.0,0.0,,,0.0,0.0,,,,
D2,2022-08-27,12:00,Darmstadt,Heidenheim,2.0,2.0,D,1.0,0.0,H,16.0,8.0,6.0,4.0,8.0,18.0,12.0,2.0,2.0,6.0,0.0,0.0,1.59,2.28,1.0,1606.2927084375176,1502.186519444591,104.10618899292649,3.4,1.2,15.0,6.4,6.2,12.4,2.2,0.0,1.5,4.0,12.0,5.0,4.0,9.0,1.5,0.0,1.9,58.6,0.17600000000000002,0.16483516483516483,2.4,0.0,4.25,0.0,0.5,0.0,0.2,0.2,0.0,0,1554.2396139410544,1496.4494979816482,1526.9256612504414,average,strong,False,True,False,3.0,1.8,4.0,17.5,17.8,13.0,7.25,4.2,8.0,False,False,True,,,1.5,,,12.0,,,5.0,0.17133066818960593,0.4132231404958678,0.10106681639528353,0.4275534441805226,0.3074558032282859,0.4993757802746567,,,,,0.12489592006661115,0.29940119760479045
D2,2022-09-04,12:30,Darmstadt,Bielefeld,1.0,1.0,D,1.0,0.0,H,14.0,12.0,2.0,5.0,14.0,16.0,9.0,4.0,0.0,3.0,0.0,0.0,1.57,2.37,1.0,1601.9279381870624,1464.3515593622635,137.5763788247989,3.4,0.6,14.0,6.2,7.2,11.0,2.0,0.0,1.0,1.6666666666666667,11.333333333333334,3.6666666666666665,5.0,12.0,2.3333333333333335,0.6666666666666666,2.4,60.53333333333334,0.1801801801801802,0.30303030303030304,2.6,0.25,,,,,0.3,0.3,0.25,0,1533.139748774663,1497.7093535365473,1527.2298268609502,weak,strong,True,False,False,3.0,2.2,4.0,17.5,18.2,13.0,7.25,5.0,8.0,False,False,True,1.0,1.0,,14.0,10.0,,6.0,2.5,,0.17133066818960593,0.4132231404958678,0.12081274025260846,0.439121756487026,0.3074558032282859,0.4993757802746567,0.07137758743754462,0.1663893510815308,0.0999000999000999,0.39840637450199207,,
D2,2022-09-09,17:30,Nurnberg,Bielefeld,1.0,0.0,H,0.0,0.0,D,20.0,6.0,6.0,3.0,8.0,8.0,9.0,1.0,1.0,2.0,0.0,0.0,1.73,2.09,0.0,1505.3694700067774,1469.999076987097,35.37039301968048,2.5,2.0,13.5,4.0,3.5,11.5,2.5,0.0,1.0,1.5,11.5,4.0,4.75,13.0,2.5,0.5,1.5,57.75,0.21551724137931036,0.26717557251908397,1.0,0.4,,,,,0.0,0.0,0.4,0,1487.6842734969373,1496.0153962555512,1527.0731354858397,weak,average,True,False,False,2.0,,3.0,13.0,,14.0,4.0,,4.0,False,True,False,1.0,1.0,1.0,14.0,10.0,12.0,6.0,2.5,5.0,0.15372790161414296,0.49875311720698257,,,0.21413276231263384,0.7481296758104738,0.07137758743754462,0.1663893510815308,0.0999000999000999,0.39840637450199207,0.08326394671107411,0.1996007984031936
D2,2022-09-11,12:30,Kaiserslautern,Darmstadt,3.0,3.0,D,0.0,1.0,A,14.0,8.0,8.0,4.0,13.0,18.0,3.0,0.0,1.0,3.0,0.0,0.0,1.63,2.24,1.0,1500.0,1596.280420562229,-96.28042056222898,,,,,,,,,1.2,1.2,17.2,5.0,5.4,13.2,4.2,0.6,,,,0.406015037593985,,1.8,,,,,,,0.1,0,1548.1402102811144,1496.4113205405906,1527.3413626624651,strong,average,False,False,True,,,,,,,,,,False,True,False,1.1666666666666667,1.0,1.5,20.833333333333332,11.0,20.5,6.0,3.0,7.0,,,,,,,0.05597313289620982,0.19412090959511927,0.09082652134423251,0.33222591362126247,0.07313505607020965,0.21398002853067047
D2,2022-09-17,12:00,Bielefeld,Holstein Kiel,4.0,2.0,H,2.0,0.0,H,12.0,32.0,7.0,8.0,10.0,7.0,3.0,6.0,3.0,2.0,0.0,0.0,1.68,2.17,0.0,1456.5208858474523,1490.2335543218633,-33.712668474410975,1.3333333333333333,2.0,12.0,5.0,4.666666666666667,10.333333333333334,2.3333333333333335,0.0,1.5,1.5,11.5,3.5,5.0,8.5,1.0,0.0,-0.16666666666666674,52.00000000000001,0.22364217252396168,0.11627906976744186,0.75,1.0,,,,,0.0,0.0,0.0,0,1473.377220084658,1495.805276710529,1527.2206097212377,weak,weak,True,False,False,4.0,0.0,,13.0,11.5,,6.0,4.5,,True,False,False,2.0,,1.0,15.0,,8.0,5.0,,2.0,0.3074558032282859,0.6655574043261232,0.0,0.0,,,0.13324450366422386,0.3992015968063872,,,0.12484394506866417,0.49751243781094534
D2,2022-09-17,12:00,Darmstadt,Nurnberg,2.0,0.0,H,2.0,0.0,H,6.0,11.0,5.0,1.0,12.0,13.0,5.0,3.0,1.0,3.0,0.0,0.0,1.57,2.38,0.0,1592.2268954535161,1518.847661146422,73.37923430709407,2.4,0.8,13.0,4.8,6.6,12.6,2.0,0.0,1.0,1.5,13.5,5.5,4.5,8.5,2.0,0.5,1.4,58.7,0.15748031496062992,0.3488372093023256,2.2,1.0,3.5,0.0,0.25,0.25,0.3,0.3,0.0,0,1555.537278299969,1496.009216268933,1527.3930010741744,average,strong,False,True,False,2.6,2.5,4.0,16.8,17.5,13.0,6.2,5.5,8.0,False,False,True,2.0,,0.0,12.0,,15.0,7.0,,4.0,0.15466983938132062,0.41867954911433175,0.1427755568246716,0.4537205081669692,0.3074558032282859,0.4993757802746567,0.16652789342214822,0.28530670470756064,,,0.0,0.0
D2,2022-09-30,17:30,Paderborn,Darmstadt,1.0,2.0,A,1.0,2.0,A,17.0,13.0,6.0,6.0,12.0,12.0,7.0,2.0,0.0,2.0,0.0,0.0,1.5,2.57,2.0,1474.3932968198897,1604.1051386371494,-129.7118418172597,1.0,2.0,13.0,2.0,5.0,11.0,2.5,0.0,1.4,1.6,17.0,5.0,5.0,14.4,4.0,0.6,-0.3999999999999999,65.4,0.22522522522522523,0.3586206896551724,0.0,1.4,3.25,0.0,0.0,0.5,0.0,0.0,0.2,0,1539.2492177285194,1496.373143099533,1527.5778982478955,strong,weak,False,False,True,2.0,,0.0,17.0,,9.0,2.0,,2.0,True,False,False,1.0,1.6666666666666667,1.5,18.4,10.0,20.5,5.2,3.3333333333333335,7.0,0.11757789535567312,0.9950248756218907,,,0.0,0.0,0.054318305268875614,0.19193857965451055,0.16650016650016652,0.4985044865403789,0.07313505607020965,0.21398002853067047
D2,2022-10-01,12:00,Fortuna Dusseldorf,Bielefeld,4.0,1.0,H,1.0,1.0,D,20.0,12.0,10.0,2.0,10.0,11.0,12.0,5.0,1.0,2.0,0.0,0.0,1.69,2.14,0.0,1562.902726920444,1472.9718278793255,89.93089904111844,2.5,1.5,10.5,4.5,1.0,11.0,1.0,0.5,0.8,1.4,10.4,3.8,4.0,12.0,2.4,0.4,1.7,48.9,0.1801801801801802,0.2644628099173554,2.0,0.4,,,,,0.0,0.0,0.3333333333333333,0,1517.9372773998848,1497.6329986544322,1527.444639485884,weak,strong,True,False,False,,,2.5,,,10.5,,,4.5,False,False,True,1.0,0.6666666666666666,1.0,14.0,8.666666666666666,12.0,6.0,2.6666666666666665,5.0,,,,,0.23786869647954328,0.5543237250554324,0.07137758743754462,0.1663893510815308,0.0768344218209758,0.24906600249066005,0.08326394671107411,0.1996007984031936
D2,2022-10-07,17:30,Bielefeld,Karlsruhe,1.0,2.0,A,0.0,1.0,A,11.0,10.0,5.0,3.0,9.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,1.7,2.14,2.0,1461.7700084218297,1519.2397506920342,-57.469742270204506,2.0,2.0,12.0,5.5,4.25,10.25,2.5,0.0,1.5,1.0,12.5,3.5,6.5,11.5,2.0,0.0,0.5,57.0,0.24154589371980678,0.1724137931034483,1.2,1.3333333333333333,,,,,0.0,0.0,0.3333333333333333,0,1490.5048795569319,1496.0030362823147,1527.3897736734427,average,weak,False,True,False,4.0,0.0,,12.5,11.5,,6.5,4.5,,True,False,False,1.0,,2.0,13.0,,12.0,5.0,,2.0,0.319744204636291,0.6144393241167435,0.0,0.0,,,0.07686395080707148,0.1996007984031936,,,0.16652789342214822,0.9950248756218907
D2,2022-10-08,12:00,Darmstadt,Fortuna Dusseldorf,1.0,0.0,H,0.0,0.0,D,11.0,11.0,5.0,1.0,11.0,15.0,6.0,2.0,6.0,4.0,0.0,0.0,1.61,2.29,0.0,1613.7514838474272,1574.1045463779396,39.64693746948751,2.2,0.8,11.8,4.6,7.4,11.4,1.6,0.0,2.5,1.0,9.0,3.5,4.0,11.5,1.0,0.0,-0.2999999999999998,55.1,0.1391304347826087,0.08620689655172414,2.2,2.0,3.75,0.0,0.0,0.5,0.3,0.3,0.0,0,1593.9280151126834,1496.3349656584755,1527.5589922572497,strong,strong,False,False,True,2.6,2.25,4.0,16.8,13.25,13.0,6.2,4.5,8.0,False,False,True,2.0,,3.0,9.0,,9.0,4.0,,3.0,0.15466983938132062,0.41867954911433175,0.16968325791855204,0.49889135254988914,0.3074558032282859,0.4993757802746567,0.22197558268590456,0.49875311720698257,,,0.33296337402885684,0.9966777408637875
D2,2022-10-15,12:00,Karlsruhe,Darmstadt,1.0,2.0,A,1.0,0.0,H,8.0,11.0,4.0,3.0,11.0,12.0,12.0,2.0,2.0,4.0,0.0,0.0,1.61,2.3,2.0,1531.780966496866,1627.0471792472931,-95.26621275042703,3.0,2.0,16.0,6.0,6.0,11.0,2.0,0.5,1.6,1.4,15.8,4.8,3.8,14.2,3.4,0.4,1.4,66.8,0.2702702702702703,0.29370629370629375,1.0,2.0,3.75,0.25,0.25,0.25,0.0,0.0,0.1,0,1579.4140728720795,1497.5948212133746,1528.1828899485645,strong,strong,False,False,True,,,3.0,,,16.0,,,6.0,False,False,True,1.0,1.6666666666666667,1.5,17.8,10.0,20.5,5.6,3.3333333333333335,7.0,,,,,0.1873828856964397,0.49916805324459235,0.056148231330713075,0.17825311942959005,0.16650016650016652,0.4985044865403789,0.07313505607020965,0.21398002853067047
D2,2022-10-15,19:30,Hannover,Bielefeld,2.0,0.0,H,1.0,0.0,H,10.0,17.0,3.0,3.0,16.0,14.0,1.0,5.0,2.0,3.0,0.0,0.0,1.67,2.19,0.0,1490.3080160193867,1449.228792616998,41.079223402388834,1.5,2.0,11.5,3.5,4.5,13.0,2.5,0.0,0.8,1.8,10.0,3.0,3.8,11.2,2.2,0.2,0.7,54.0,0.19083969465648856,0.23008849557522126,0.3333333333333333,0.4,,,,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0,1469.7684043181923,1495.9968562956963,1527.8614881075841,weak,weak,True,False,False,,,1.5,,,11.5,,,3.5,True,False,False,1.0,0.6666666666666666,1.0,14.0,8.666666666666666,12.0,6.0,2.6666666666666665,3.5,,,,,0.13032145960034752,0.4273504273504274,0.07137758743754462,0.1663893510815308,0.0768344218209758,0.24906600249066005,0.08326394671107411,0.2849002849002849
D2,2022-10-21,17:30,Darmstadt,Holstein Kiel,1.0,1.0,D,0.0,1.0,A,20.0,13.0,3.0,4.0,12.0,14.0,6.0,7.0,3.0,2.0,0.0,0.0,1.55,2.41,1.0,1638.0342753161972,1473.78261228999,164.2516630262071,2.0,0.6,12.0,5.2,7.0,11.4,2.4,0.0,1.6666666666666667,2.3333333333333335,18.333333333333332,5.0,5.333333333333333,8.0,1.3333333333333333,0.0,0.33333333333333326,62.06666666666666,0.20869565217391303,0.1646090534979424,2.2,0.75,3.25,0.25,0.25,0.25,0.2,0.2,0.0,0,1555.9084438030936,1496.296788217418,1528.5508179168005,weak,strong,True,False,False,3.0,2.25,2.5,16.5,13.25,12.0,6.0,4.5,6.5,False,False,True,2.0,,1.0,23.5,,8.0,6.5,,2.0,0.18170805572380375,0.49916805324459235,0.16968325791855204,0.49889135254988914,0.20815986677768528,0.3840245775729647,0.08507018290089323,0.30721966205837176,,,0.12484394506866417,0.49751243781094534
D2,2022-10-22,19:30,Bielefeld,St Pauli,2.0,0.0,H,0.0,0.0,D,10.0,10.0,3.0,6.0,8.0,7.0,2.0,3.0,1.0,2.0,0.0,0.0,1.67,2.2,0.0,1435.9941067633115,1488.7136632211348,-52.71955645782327,1.8,2.0,11.8,5.4,4.8,10.0,2.0,0.0,1.0,3.0,12.0,5.5,2.5,16.0,2.5,0.0,0.8,57.1,0.19801980198019803,0.15527950310559005,1.2,0.3333333333333333,,,,,0.0,0.0,0.3333333333333333,0,1462.3538849922231,1495.786736750674,1528.1639839579186,weak,weak,True,False,False,4.0,0.3333333333333333,,12.5,11.333333333333334,,6.5,4.666666666666667,,True,False,False,,,1.0,,,12.0,,,5.5,0.319744204636291,0.6144393241167435,0.029385836027034967,0.07127583749109051,,,,,,,0.08326394671107411,0.18148820326678766
D2,2022-10-28,17:30,Greuther Furth,Bielefeld,1.0,0.0,H,1.0,0.0,H,17.0,9.0,7.0,1.0,12.0,13.0,6.0,3.0,2.0,2.0,0.0,0.0,1.73,2.09,0.0,1483.660755013327,1453.2528836075405,30.40787140578641,0.0,4.0,14.0,4.0,8.0,11.0,1.0,0.0,0.6,1.8,10.6,2.8,3.4,12.4,2.8,0.2,-0.6,59.4,0.0900900900900901,0.256,0.0,0.4,,,,,0.0,0.0,0.25,0,1468.4568193104337,1495.1558344941163,1527.8425821169383,weak,weak,True,False,False,0.0,,,14.0,,,4.0,,,True,False,False,0.5,0.6666666666666666,1.0,15.5,8.666666666666666,12.0,4.5,2.6666666666666665,3.5,0.0,0.0,,,,,0.032237266279819474,0.11086474501108648,0.0768344218209758,0.24906600249066005,0.08326394671107411,0.2849002849002849
D2,2022-10-29,19:30,St Pauli,Darmstadt,1.0,1.0,D,0.0,0.0,D,23.0,15.0,7.0,6.0,14.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0,1.66,2.2,1.0,1471.4548863769057,1631.4279447117435,-159.9730583348378,2.0,2.0,18.5,7.0,3.5,11.0,2.5,0.0,2.0,1.2,15.4,5.0,3.2,14.2,3.4,0.2,0.0,65.8,0.22522522522522523,0.26573426573426573,1.0,2.6,4.0,0.25,0.25,0.25,0.0,0.0,0.1,0,1551.4414155443246,1495.576617205652,1528.5101012201874,strong,weak,False,False,True,3.0,,1.0,15.0,,22.0,6.0,,8.0,True,False,False,1.0,1.6666666666666667,1.6666666666666667,16.5,10.0,17.333333333333332,4.75,3.3333333333333335,5.666666666666667,0.19986675549633579,0.49916805324459235,,,0.045433893684688774,0.12484394506866417,0.06056935190793458,0.21008403361344538,0.16650016650016652,0.4985044865403789,0.09609840476648088,0.29359953024075164
D2,2022-11-04,17:30,Darmstadt,Hannover,1.0,0.0,H,0.0,0.0,D,22.0,8.0,5.0,2.0,10.0,18.0,12.0,6.0,0.0,3.0,0.0,1.0,1.65,2.22,0.0,1624.9713098018813,1503.5427018730732,121.4286079288081,1.4,0.8,13.4,4.2,7.6,11.4,2.4,0.0,1.0,2.5,12.5,4.0,8.5,11.0,1.5,0.0,0.3999999999999999,64.4,0.20869565217391303,0.13513513513513514,1.8,1.0,3.5,0.25,0.25,0.25,0.3,0.3,0.0,0,1564.2570058374772,1495.7805567640557,1529.853752208418,average,strong,False,True,False,2.6,2.0,2.5,17.2,10.666666666666666,12.0,5.4,4.333333333333333,6.5,False,False,True,2.0,,0.0,15.0,,10.0,5.0,,3.0,0.15107495642068564,0.4805914972273567,0.18732438339057136,0.46047582501918655,0.20815986677768528,0.3840245775729647,0.13324450366422386,0.3992015968063872,,,0.0,0.0
D2,2022-11-05,19:30,Bielefeld,Kaiserslautern,2.0,3.0,A,0.0,0.0,D,15.0,11.0,7.0,6.0,18.0,9.0,3.0,7.0,4.0,1.0,1.0,0.0,1.94,1.85,2.0,1439.562355176189,1504.0535251087128,-64.49116993252392,2.2,1.4,12.0,5.2,4.4,9.6,2.2,0.0,,,,,,,,,,,0.22680412371134023,,1.8,,,,,,0.0,0.0,,0,1471.807940142451,1495.1426595670744,1529.1615683659961,average,weak,False,True,False,3.3333333333333335,0.3333333333333333,,11.666666666666666,11.333333333333334,,5.333333333333333,4.666666666666667,,True,False,False,,,,,,,,,,0.2854695974878676,0.6238303181534623,0.029385836027034967,0.07127583749109051,,,,,,,,
D2,2022-11-08,17:30,Paderborn,Bielefeld,0.0,2.0,A,0.0,2.0,A,11.0,18.0,4.0,5.0,14.0,12.0,7.0,2.0,2.0,6.0,1.0,1.0,1.54,2.44,2.0,1464.7469516096119,1427.315119705694,37.43183190391778,1.0,2.0,14.333333333333334,3.3333333333333335,5.666666666666667,11.333333333333334,1.6666666666666667,0.0,0.4,1.8,11.2,2.8,3.6,12.4,2.4,0.0,0.6,58.53333333333333,0.1457725947521866,0.192,0.0,0.2,,,,,0.0,0.0,0.2222222222222222,0,1446.0310356576529,1494.259939455267,1528.4693845235745,weak,weak,True,False,False,2.0,,0.5,17.0,,13.0,2.0,,4.0,True,False,False,0.3333333333333333,0.6666666666666666,1.0,13.333333333333334,8.666666666666666,12.0,3.3333333333333335,2.6666666666666665,3.5,0.11757789535567312,0.9950248756218907,,,0.03843197540353574,0.12468827930174564,0.02498126405196103,0.09970089730807577,0.0768344218209758,0.24906600249066005,0.08326394671107411,0.2849002849002849
D2,2022-11-10,19:30,Magdeburg,Darmstadt,0.0,1.0,A,0.0,0.0,D,10.0,20.0,1.0,6.0,10.0,11.0,2.0,6.0,3.0,4.0,1.0,0.0,1.65,2.23,2.0,1500.0,1634.9323340903175,-134.93233409031745,,,,,,,,,2.0,1.4,13.8,5.2,3.4,13.6,3.0,0.2,,,,0.24817518248175183,,2.2,,,,,,,0.2,0,1567.4661670451587,1494.6947120476495,1529.8130355118049,strong,average,False,False,True,,,,,,,,,,False,True,False,1.25,1.6666666666666667,1.6666666666666667,17.25,10.0,17.333333333333332,5.5,3.3333333333333335,5.666666666666667,,,,,,,0.0724217844727694,0.2268602540834846,0.16650016650016652,0.4985044865403789,0.09609840476648088,0.29359953024075164
D2,2022-11-13,12:30,Bielefeld,Magdeburg,3.0,1.0,H,1.0,0.0,H,18.0,21.0,4.0,9.0,17.0,7.0,3.0,13.0,2.0,1.0,0.0,0.0,1.68,2.17,0.0,1443.9249579515115,1490.5492669095452,-46.62430895803368,2.6,1.6,12.2,5.6,3.8,11.6,2.2,0.2,,,,,,,,,,,0.22222222222222224,,1.8,,,,,,0.0,0.0,,0,1467.2371124305282,1494.1971938431307,1529.1208516693832,weak,weak,True,False,False,3.3333333333333335,0.75,,11.666666666666666,12.25,,5.333333333333333,5.25,,True,False,False,,,,,,,,,,0.2854695974878676,0.6238303181534623,0.061174551386623165,0.14258555133079848,,,,,,,,
D2,2022-11-13,12:30,Darmstadt,Greuther Furth,1.0,1.0,D,1.0,1.0,D,10.0,9.0,4.0,6.0,17.0,11.0,4.0,5.0,2.0,3.0,0.0,1.0,1.77,2.04,1.0,1644.3830671807723,1497.3512834446785,147.03178373609376,1.2,0.4,14.6,4.0,7.6,11.8,2.0,0.0,2.0,2.0,15.0,9.0,7.0,16.0,2.0,0.0,-0.8,72.0,0.1680672268907563,0.12422360248447203,2.2,0.5,4.0,0.5,0.0,0.0,0.3,0.3,0.5,0,1570.8671753127255,1494.246764528225,1530.4645026576136,average,strong,False,True,False,2.75,1.75,2.5,16.25,13.5,12.0,5.0,4.5,6.5,False,False,True,2.0,,,15.0,,,9.0,,,0.16912669126691265,0.5489021956087825,0.12953367875647667,0.3880266075388027,0.20815986677768528,0.3840245775729647,0.13324450366422386,0.22197558268590456,,,,
D2,2023-01-28,12:00,Darmstadt,Regensburg,2.0,0.0,H,2.0,0.0,H,12.0,4.0,2.0,0.0,16.0,17.0,4.0,3.0,1.0,1.0,0.0,1.0,1.71,2.13,0.0,1638.3888319591458,1535.0742680619303,103.31456389721552,1.2,0.4,13.8,4.4,6.6,12.4,2.4,0.0,1.6666666666666667,0.0,14.666666666666666,4.666666666666667,4.333333333333333,17.666666666666668,1.0,0.0,-0.4666666666666668,69.46666666666667,0.192,0.05628517823639774,2.2,1.75,1.6,0.4,0.0,0.2,0.4,0.4,0.25,0,1586.731550010538,1494.6815371206078,1530.7721022933579,strong,strong,False,False,True,1.6666666666666667,1.6,2.5,15.333333333333334,12.8,12.0,3.6666666666666665,4.4,6.5,False,False,True,1.5,,2.0,14.5,,15.0,4.0,,6.0,0.10862480990658266,0.4533091568449683,0.1249024199843872,0.36281179138321995,0.20815986677768528,0.3840245775729647,0.10337698139214335,0.3740648379052369,,,0.13324450366422386,0.3327787021630616
D2,2023-01-29,12:30,Bielefeld,Sandhausen,1.0,2.0,A,1.0,2.0,A,18.0,6.0,6.0,4.0,9.0,11.0,3.0,4.0,2.0,3.0,0.0,0.0,1.83,1.97,2.0,1460.9258943231546,1491.258568873558,-30.332674550403453,2.4,1.6,13.2,5.2,3.6,12.4,2.0,0.2,1.0,1.6666666666666667,9.0,4.0,4.666666666666667,12.333333333333334,3.3333333333333335,0.0,1.4,55.2,0.192,0.2680965147453083,1.8,0.25,,,,,0.0,0.0,0.25,0,1476.0922315983562,1494.195691701158,1530.613641874944,weak,weak,True,False,False,3.25,0.75,,13.25,12.25,,5.0,5.25,,True,False,False,1.0,,1.0,11.0,,8.0,4.0,,4.0,0.2450980392156863,0.6487025948103793,0.061174551386623165,0.14258555133079848,,,0.09082652134423251,0.24937655860349128,,,0.12484394506866417,0.24937655860349128
