Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,FTG,target_over25,elo_home,elo_away,elo_diff,home_team_target_enc,away_team_target_enc,home_team_avg_goals_enc,away_team_avg_goals_enc,league_avg_goals,league_over25_ratio,goals_vs_weak_home,conceded_vs_weak_home,shots_vs_weak_home,shots_on_vs_weak_home,conversion_vs_weak_home,efficiency_vs_weak_home,goals_vs_average_home,conceded_vs_average_home,shots_vs_average_home,shots_on_vs_average_home,conversion_vs_average_home,efficiency_vs_average_home,goals_vs_strong_home,conceded_vs_strong_home,shots_vs_strong_home,shots_on_vs_strong_home,conversion_vs_strong_home,efficiency_vs_strong_home,goals_vs_weak_away,conceded_vs_weak_away,shots_vs_weak_away,shots_on_vs_weak_away,conversion_vs_weak_away,efficiency_vs_weak_away,goals_vs_average_away,conceded_vs_average_away,shots_vs_average_away,shots_on_vs_average_away,conversion_vs_average_away,efficiency_vs_average_away,goals_vs_strong_away,conceded_vs_strong_away,shots_vs_strong_away,shots_on_vs_strong_away,conversion_vs_strong_away,efficiency_vs_strong_away,goals_home_last5_mean,goals_home_last5_median,goals_home_last5_var,conceded_home_last5_mean,conceded_home_last5_median,conceded_home_last5_var,shots_home_last5_mean,shots_home_last5_median,shots_home_last5_var,shots_on_target_home_last5_mean,shots_on_target_home_last5_median,shots_on_target_home_last5_var,corners_home_last5_mean,corners_home_last5_median,corners_home_last5_var,fouls_home_last5_mean,fouls_home_last5_median,fouls_home_last5_var,yellow_home_last5_mean,yellow_home_last5_median,yellow_home_last5_var,red_home_last5_mean,red_home_last5_median,red_home_last5_var,shot_conversion_rate_home,attacking_pressure_home,disciplinary_index_home,goal_per_shot_on_target_home,goals_away_last5_mean,goals_away_last5_median,goals_away_last5_var,conceded_away_last5_mean,conceded_away_last5_median,conceded_away_last5_var,shots_away_last5_mean,shots_away_last5_median,shots_away_last5_var,shots_on_target_away_last5_mean,shots_on_target_away_last5_median,shots_on_target_away_last5_var,corners_away_last5_mean,corners_away_last5_median,corners_away_last5_var,fouls_away_last5_mean,fouls_away_last5_median,fouls_away_last5_var,yellow_away_last5_mean,yellow_away_last5_median,yellow_away_last5_var,red_away_last5_mean,red_away_last5_median,red_away_last5_var,shot_conversion_rate_away,attacking_pressure_away,disciplinary_index_away,goal_per_shot_on_target_away,tempo_score,tempo_score_norm,conversion_rate_diff,attacking_pressure_diff,goal_per_shot_on_target_diff,disciplinary_index_diff,match_weight,elo_home_norm,elo_away_norm,home_advantage_weight,home_advantage_weight_norm,sample_uncertainty_weight,recent_goal_variance_raw,recent_goal_variance_weight,style_chaos_index,style_chaos_index_norm,style_chaos_diff,elo_all,elo_all_norm,elo_weak_threshold,elo_strong_threshold,home_xg_proxy,away_xg_proxy,xg_proxy_diff,low_tempo_index,defense_suppression_score,opponent_strength_home,opponent_strength_away,mask_HomeTeam_weak,mask_HomeTeam_average,mask_HomeTeam_strong,mask_AwayTeam_weak,mask_AwayTeam_average,mask_AwayTeam_strong,h2h_avg_goals_total,h2h_avg_goals_total_adj,h2h_over25_ratio
E0,2022-03-12,17:30,Man United,Tottenham,3,2,H,2,1,H,10,10,6,3,8,7,4,5,2,1,0,0,1.74,2.13,5,1,1595.8368721886682,1567.2827641095764,28.554108079091748,0.07846356195665669,0.5701940583573979,0.9412904987420562,2.094678376615007,2.7438650306748467,0.5107361963190185,,,,,,,,,,,,,1.1,1.2,14.5,4.7,0.07580978635423846,0.23354564755838644,,,,,,,,,,,,,1.5,1.1,13.7,5.9,0.10940919037199126,0.25380710659898476,0.8,1.0,0.7000000000000004,0.4,0.0,0.3,16.0,18.0,28.500000000000004,4.6,3.0,7.300000000000004,4.2,3.0,11.7,8.0,9.0,13.499999999999998,2.2,3.0,2.700000000000001,0.0,0.0,0.0,0.04996876951905059,0.28732042473454084,0.2746566791510612,0.17353579175704992,2.0,3.0,3.500000000000001,1.4,2.0,0.8,13.2,12.0,74.69999999999997,6.2,5.0,16.7,4.8,6.0,10.699999999999998,10.4,11.0,8.299999999999999,1.6,2.0,1.2999999999999998,0.0,0.0,0.0,0.1514004542013626,0.46934140802422414,0.15369836695485112,0.322061191626409,49.0,0.5178593527271205,-0.10143168468231202,-0.1820209832896833,-0.1485253998693591,0.12095831219621006,0.5653022490272259,0.7883467212291246,0.46952185292386883,0.3188248683052558,0.22151187335518446,0.9333710550411479,4.200000000000001,1.6486586255873819,56.599999999999994,-0.10601737019136105,-0.1999999999999993,1581.5598181491223,0.9056399465021053,-0.5653160047897311,-0.0005984681572622796,2.52,2.5599999999999996,-0.03999999999999959,0,0.3790917818591823,strong,strong,False,False,True,False,False,True,3.6,0.8561349693251534,0.8
E0,2022-03-12,12:30,Brighton,Liverpool,0,2,A,0,1,A,8,18,3,9,12,15,7,6,3,1,0,0,1.69,2.21,2,0,1460.960853285551,1702.4535012890788,-241.49264800352785,0.24347957105748932,0.5230505383640184,0.437202174326909,1.7860240102906215,2.7427258805513017,0.5099540581929556,,,,,,,,,,,,,0.6,1.3,14.4,3.1,0.04163775156141568,0.19292604501607716,,,,,,,,,,,,,2.5,1.0,16.3,6.0,0.1532801961986511,0.415973377703827,0.8,1.0,0.6999999999999997,1.4,1.0,1.3000000000000014,13.4,12.0,13.299999999999983,2.6,2.0,3.3,6.2,6.0,3.700000000000002,11.2,11.0,13.699999999999998,1.4,1.0,2.3,0.0,0.0,0.0,0.05965697240865026,0.19388516032811334,0.1248884924174844,0.30651340996168586,1.6,2.0,1.2999999999999998,1.2,1.0,0.6999999999999997,15.2,15.0,19.699999999999992,5.4,6.0,1.8000000000000012,7.2,7.0,9.699999999999996,10.2,11.0,6.699999999999992,1.8,1.0,1.6999999999999997,0.2,0.0,0.2,0.10519395134779752,0.3550295857988166,0.21547502448579828,0.2957486136783734,50.00000000000001,0.6412837858619753,-0.04553697893914726,-0.16114442547070326,0.01076479628331245,-0.09058653206831388,0.5649304619646517,-0.6485109782820925,1.9074228642881828,-2.5559338425702753,-1.7758015447451962,0.6235457276788622,1.9999999999999996,1.0986122886681096,63.400000000000006,0.9210516315915479,-1.7999999999999972,1581.7071772873148,0.9078992267905481,-0.5646226209634571,0.00018651940328889567,1.86,2.6,-0.74,0,0.31437141531751556,strong,strong,False,False,True,False,False,True,2.8,0.05727411944869809,0.6
E0,2022-03-12,15:00,Brentford,Burnley,2,0,H,0,0,D,13,7,4,1,6,10,2,9,1,1,0,1,2.37,1.6,2,0,1425.7854130475166,1428.5918848117421,-2.8064717642255346,0.3675516190884784,0.4115658610079026,0.5001521021775389,1.23287178416637,2.741590214067278,0.5091743119266054,,,,,,,,,,,,,0.9,1.4,11.4,3.9,0.07887817703768624,0.23017902813299235,,,,,,,,,,,,,0.9,1.3,8.0,2.2,0.11235955056179776,0.4072398190045249,0.8,1.0,0.7,1.6,2.0,1.2999999999999998,10.8,10.0,19.7,3.2,2.0,8.700000000000003,4.8,6.0,2.7000000000000033,9.8,9.0,18.700000000000003,1.6,2.0,1.2999999999999998,0.2,0.0,0.2,0.07400555041628122,0.2960222016651249,0.2038735983690112,0.24922118380062308,1.2,1.0,1.2,1.4,1.0,2.3,8.6,10.0,4.799999999999994,2.2,2.0,1.6999999999999997,4.0,4.0,0.5,11.8,12.0,13.700000000000003,1.8,2.0,2.2000000000000006,0.0,0.0,0.0,0.13937282229965156,0.25551684088269455,0.15241320914479253,0.5429864253393665,33.599999999999994,-1.3828769175496318,-0.06536727188337034,0.04050536078243033,-0.2937652415387434,0.05146038922421867,0.565674280767029,-1.0232410641101828,-1.0058252508248786,-0.01741581328530417,-0.01210008945455985,0.9930327043854741,1.9,1.0647107369924282,49.800000000000004,-1.1330863719742668,1.0000000000000036,1427.1886489296294,-1.461147373234818,-0.5661655842615123,0.00010300364556172078,1.7200000000000002,1.3,0.42000000000000015,0,0.3165929452832569,strong,strong,False,False,True,False,False,True,3.0,0.2584097859327219,0.6666666666666666
E0,2022-03-13,14:00,Southampton,Watford,1,2,A,1,2,A,13,9,7,5,8,12,11,3,3,2,0,0,1.81,2.02,3,1,1489.033376241727,1377.050324274172,111.98305196755496,0.4291101770144845,0.39463082449415837,1.591462008101567,0.3152410145246605,2.7419847328244273,0.5099236641221374,,,,,,,,,,,,,1.7,1.0,14.2,5.4,0.11963406052076003,0.3142329020332717,,,,,,,,,,,,,1.0,1.5,11.1,3.3,0.09000900090009001,0.3021148036253777,2.0,2.0,1.5000000000000002,0.8,1.0,0.6999999999999991,15.8,14.0,57.69999999999999,6.8,6.0,10.2,7.2,5.0,24.70000000000001,9.2,9.0,10.700000000000001,1.0,1.0,1.5,0.0,0.0,0.0,0.1265022137887413,0.4301075268817204,0.10857763300760044,0.2936857562408223,0.2,0.0,0.2,1.0,0.0,3.0000000000000004,8.8,9.0,3.7000000000000073,2.4,2.0,4.299999999999999,4.6,5.0,4.300000000000001,7.8,7.0,2.7000000000000037,1.2,2.0,1.2,0.0,0.0,0.0,0.022701475595913734,0.2724177071509648,0.1536491677336748,0.08298755186721993,45.60000000000001,0.09821628006861793,0.10380073819282756,0.15768981973075558,0.2106982043736024,-0.04507153472607435,0.5679116184524643,-0.34944950625524657,-1.5541071021389632,1.2046575958837167,0.8369672109776136,0.7812758615012682,1.7000000000000002,0.9932517730102834,53.400000000000006,-0.5893439592656686,11.000000000000004,1433.0418502579496,-1.3714072828165205,-0.5674378726361115,-0.0006423101449387408,2.94,1.36,1.5799999999999998,0,0.24032496839018364,strong,strong,False,False,True,False,False,True,2.0,-0.7419847328244273,0.5
E0,2022-03-13,14:00,Chelsea,Newcastle,1,0,H,0,0,D,8,7,3,2,17,16,7,2,4,3,0,0,1.71,2.16,1,0,1654.1760422241668,1515.1070919964748,139.06895022769208,0.3333819306748566,0.4577736354893575,1.8430342690286086,1.4847822679470992,2.739329268292683,0.5091463414634146,,,,,,,,,,,,,2.1,1.0,17.7,6.6,0.11857707509881422,0.3177004538577913,,,,,,,,,,,,,1.0,1.5,10.8,3.6,0.09250693802035152,0.2770083102493075,1.8,2.0,0.7,1.2,1.0,0.7000000000000004,16.0,15.0,18.999999999999975,6.8,6.0,3.699999999999995,7.6,7.0,5.300000000000001,11.2,11.0,21.200000000000003,2.2,2.0,1.200000000000002,0.0,0.0,0.0,0.11242973141786383,0.42473454091192997,0.1962533452274755,0.2643171806167401,1.4,1.0,0.3000000000000005,1.0,1.0,1.5,13.4,14.0,69.8,4.6,3.0,13.299999999999999,5.0,6.0,8.5,6.8,7.0,3.2,2.0,2.0,0.9999999999999993,0.0,0.0,0.0,0.10439970171513795,0.343027591349739,0.2936857562408223,0.30368763557483736,53.4,1.0609268585204779,0.008030029702725885,0.08170694956219099,-0.03937045495809727,-0.09743241101334682,0.5675381152640556,1.4098440513720965,-0.08550546486321257,1.495349516235309,1.0389329866982393,0.7420201067619419,1.0000000000000004,0.6931471805599455,59.99999999999999,0.4075171307000923,9.599999999999994,1584.641567110321,0.9528886937964046,-0.5670151637332935,0.00018403979266072828,2.96,2.26,0.7000000000000002,0,0.43643130007054354,strong,strong,False,False,True,False,False,True,2.6,-0.13932926829268277,0.4
E0,2022-03-13,14:00,Everton,Wolves,0,1,A,0,0,D,8,14,2,3,13,11,5,2,2,1,1,0,2.3,1.63,1,0,1406.2508003719722,1521.3427335494086,-115.09193317743643,0.46229956239396386,0.3270248959640654,1.131645687563702,0.8621054150562388,2.736681887366819,0.5083713850837138,,,,,,,,,,,,,1.2,1.6,13.1,3.8,0.09153318077803203,0.31496062992125984,,,,,,,,,,,,,0.8,0.8,8.4,3.2,0.09512485136741974,0.24922118380062308,1.4,2.0,1.7999999999999998,1.2,1.0,1.2,14.0,15.0,33.0,4.8,5.0,12.7,5.6,5.0,7.799999999999999,8.4,8.0,11.3,2.4,2.0,2.8,0.0,0.0,0.0,0.09992862241256245,0.3426124197002141,0.2853745541022592,0.2910602910602911,1.2,1.0,0.6999999999999995,0.8,1.0,0.7000000000000002,11.4,11.0,28.30000000000001,3.6,2.0,7.299999999999997,4.6,4.0,4.300000000000003,7.8,8.0,15.700000000000008,1.2,1.0,1.2000000000000004,0.0,0.0,0.0,0.10517090271691498,0.31551270815074495,0.1536491677336748,0.33240997229916897,44.0,-0.09926281294714952,-0.005242280304352531,0.027099711549469163,-0.04134968123887789,0.1317253863685844,0.5671648577206156,-1.2313466922128868,-0.019172799357644557,-1.2121738928552424,-0.8421893538791594,0.7765604045330873,2.499999999999999,1.2527629684953678,51.8,-0.8310072538028246,4.200000000000003,1463.7967669606905,-0.8998791649714356,-0.5675283398927277,5.916165788526001e-05,2.36,1.8600000000000003,0.49999999999999956,0,0.3936566727020995,strong,strong,False,False,True,False,False,True,1.8,-0.936681887366819,0.4
E0,2022-03-13,14:00,Leeds,Norwich,2,1,H,1,0,H,13,12,7,4,18,8,6,2,3,1,0,0,1.67,2.23,3,1,1422.8685170394624,1381.7834153244603,41.08510171500211,0.8530871550431887,0.5203324545904439,0.6573903341207464,0.7349489407102577,2.737082066869301,0.5091185410334347,,,,,,,,,,,,,1.1,2.1,14.7,4.1,0.07477906186267846,0.2676399026763991,,,,,,,,,,,,,0.7,2.2,8.8,2.5,0.07945516458569805,0.27888446215139445,1.0,0.0,2.000000000000001,2.6,3.0,2.300000000000002,14.8,16.0,47.70000000000002,4.2,4.0,5.6999999999999975,4.8,3.0,7.2,13.2,13.0,11.2,4.2,4.0,2.199999999999999,0.0,0.0,0.0,0.06752194463200539,0.2835921674544227,0.3179409538228615,0.23752969121140144,0.8,0.0,1.7000000000000002,2.0,2.0,1.5,8.0,7.0,5.500000000000003,2.0,2.0,0.9999999999999991,4.2,4.0,8.2,9.8,9.0,4.700000000000002,1.2,1.0,0.6999999999999998,0.0,0.0,0.0,0.09987515605493134,0.24968789013732834,0.12232415902140671,0.3980099502487563,38.0,-0.8398094117562735,-0.03235321142292595,0.03390427731709433,-0.16048025903735486,0.19561679480145483,0.5667918456605892,-1.0543152648608498,-1.5037580654310319,0.44944280057018204,0.3122620805883366,0.9068544787496623,3.700000000000001,1.5475625087160132,54.8,-0.3778885765456596,10.799999999999997,1402.3259661819613,-1.842336960379515,-0.5677003546883802,-0.0006861521326153265,2.3200000000000003,1.2000000000000002,1.12,0,0.4002511453723562,strong,strong,False,False,True,False,False,True,3.0,0.2629179331306992,1.0
E0,2022-03-13,14:00,West Ham,Aston Villa,2,1,H,0,0,D,11,13,4,7,9,3,5,7,1,0,0,0,1.95,1.87,3,1,1556.3693285035577,1506.1725500755163,50.1967784280414,0.20081836015087326,0.44022359098221897,1.3033270347029065,1.7632424405868217,2.7374810318664644,0.5098634294385432,,,,,,,,,,,,,1.7,1.2,11.7,4.3,0.14517506404782238,0.39443155452436196,,,,,,,,,,,,,1.2,0.9,11.4,3.8,0.10517090271691498,0.31496062992125984,1.4,1.0,0.30000000000000004,0.8,0.0,1.6999999999999997,12.2,13.0,5.200000000000012,4.0,4.0,0.9999999999999993,5.2,4.0,11.200000000000003,5.4,6.0,11.300000000000004,1.6,1.0,1.8000000000000003,0.0,0.0,0.0,0.11466011466011466,0.32760032760032765,0.2957486136783734,0.3491271820448878,1.4,1.0,1.3000000000000003,0.6,0.0,0.7999999999999994,11.8,11.0,12.700000000000008,4.4,4.0,8.799999999999999,4.4,5.0,5.300000000000001,12.8,11.0,6.1999999999999895,3.4,3.0,1.300000000000001,0.0,0.0,0.0,0.11854360711261641,0.37256562235393736,0.26541764246682276,0.31746031746031744,42.0,-0.34611167921685754,-0.0038834924525017467,-0.04496529475360972,0.03166686458457035,0.03033097121155065,0.5664190789225267,0.36789211049894616,-0.1805481281814034,0.5484402386803495,0.3810431267147364,0.888500360657146,1.6000000000000003,0.9555114450274365,51.8,-0.8310072538028246,-6.200000000000003,1531.270939289537,0.13462110010456566,-0.567618807149344,0.0001815601820325609,2.02,2.06,-0.040000000000000036,0,0.4956743313631428,strong,strong,False,False,True,False,False,True,3.2,0.46251896813353577,0.6
E0,2022-03-13,16:30,Arsenal,Leicester,2,0,H,1,0,H,21,6,8,3,8,10,2,6,0,3,0,0,1.63,2.31,2,0,1623.2482403267222,1529.1217304392449,94.12650988747737,0.7275594427308809,0.4874036881240605,1.6372761660715116,1.4681717583473923,2.7363636363636363,0.509090909090909,,,,,,,,,,,,,1.8,0.7,19.0,6.0,0.09468700683850605,0.2995008319467554,,,,,,,,,,,,,1.5,2.0,12.7,5.0,0.11801730920535013,0.29940119760479045,1.4,2.0,0.7999999999999999,0.8,1.0,0.7000000000000004,19.6,21.0,55.3,5.6,5.0,6.299999999999997,8.2,5.0,19.699999999999992,9.6,9.0,4.3,1.4,1.0,1.3,0.2,0.0,0.2,0.07139214686384496,0.28556858745537983,0.18730489073881373,0.24955436720142604,1.4,1.0,1.3000000000000007,2.4,2.0,4.8,14.0,14.0,39.5,5.4,6.0,7.300000000000002,6.8,6.0,5.200000000000001,12.6,9.0,52.79999999999998,1.6,1.0,2.3,0.0,0.0,0.0,0.09992862241256245,0.3854389721627409,0.12688342585249804,0.2587800369685767,59.599999999999994,1.8261583439565723,-0.028536475548717494,-0.09987038470736109,-0.009225669767150668,0.060421464886315696,0.5660465573450857,1.080364795929201,0.0635775631001813,1.0167872328290197,0.706439387695271,0.8095092896171228,2.1000000000000005,1.1314021114911008,70.8,2.0387443688258866,4.0,1576.1849853829835,0.823234105431379,-0.5675310006943929,0.0002633873327621555,3.08,2.48,0.6000000000000001,0,0.28641271671559726,strong,strong,False,False,True,False,False,True,3.0,0.26363636363636367,0.4
E0,2022-03-14,20:00,Crystal Palace,Man City,0,0,D,0,0,D,7,18,1,4,6,11,2,6,3,1,0,0,1.68,2.22,0,0,1475.8238627182452,1744.70289733562,-268.8790346173748,0.4161260930591238,0.4306461629397338,1.1336081454676359,2.0234374756453506,2.7322239031770046,0.5083207261724659,,,,,,,,,,,,,1.6,1.4,12.9,4.5,0.12393493415956623,0.35476718403547675,,,,,,,,,,,,,2.4,0.5,18.2,7.3,0.13179571663920922,0.3283173734610123,1.4,1.0,1.300000000000001,1.6,1.0,1.7999999999999985,13.4,11.0,45.3,4.2,5.0,6.199999999999998,5.6,5.0,8.300000000000004,7.2,6.0,10.699999999999985,1.2,1.0,2.699999999999999,0.0,0.0,0.0,0.10439970171513795,0.3131991051454139,0.16643550624133147,0.332541567695962,1.8,1.0,1.6999999999999993,0.4,0.0,0.3000000000000002,16.4,15.0,19.299999999999994,5.4,5.0,9.299999999999992,7.4,5.0,14.3,8.4,8.0,14.300000000000006,1.2,2.0,1.2000000000000002,0.0,0.0,0.0,0.10968921389396709,0.3290676416819013,0.1426872770511296,0.33271719038817005,52.4,0.9375024253856239,-0.005289512178829142,-0.0158685365364874,-0.00017562269220805504,0.023748229190201864,0.5682853674475032,-0.490172752443629,2.356857783209861,-2.84703053565349,-1.9780485468536548,0.5980154546611194,3.0,1.3862943611198906,58.4,0.16585383616293856,-6.0,1610.2633800269327,1.345717110049996,-0.5674431942394418,0.0003228643716018107,2.1799999999999997,2.7199999999999998,-0.54,0,0.2759700942861218,strong,strong,False,False,True,False,False,True,2.2,-0.5322239031770044,0.2
E0,2022-03-16,20:15,Arsenal,Liverpool,0,2,A,0,0,D,9,9,2,3,9,9,1,6,0,1,0,0,1.72,2.15,2,0,1634.2810596561462,1708.4350470983375,-74.15398744219124,0.485039628487254,0.34870035890934564,1.7581841107143412,1.857349340193748,2.731117824773414,0.5075528700906344,,,,,,,,,,,,,1.8,0.5,19.4,6.2,0.09273570324574962,0.2898550724637681,,,,,,,,,,,,,2.2,1.0,16.2,6.1,0.13571869216533006,0.3600654664484452,1.4,2.0,0.7999999999999999,0.8,1.0,0.7000000000000004,19.6,21.0,55.3,5.6,5.0,6.299999999999997,7.6,5.0,26.29999999999999,9.6,9.0,4.3,1.0,1.0,1.5,0.2,0.0,0.2,0.07139214686384496,0.28556858745537983,0.14568158168574402,0.24955436720142604,1.6,2.0,1.2999999999999998,0.8,1.0,0.6999999999999997,15.2,15.0,19.699999999999992,6.0,6.0,4.500000000000002,7.6,7.0,7.299999999999998,11.0,11.0,11.499999999999993,1.2,1.0,0.1999999999999988,0.0,0.0,0.0,0.10519395134779752,0.39447731755424065,0.10899182561307902,0.2662229617304493,61.6,2.073007210226281,-0.03380180448395256,-0.10890873009886082,-0.01666859452902325,0.036689756072665,0.5686593624109408,1.1978993400959157,1.9710525444106888,-0.7731532043147731,-0.5371683068158768,0.8436077953446884,2.0999999999999996,1.1314021114911004,70.6,2.008536457008742,3.0,1671.358053377242,2.282408196345936,-0.5670651389963394,0.0016901458560483421,3.08,2.7199999999999998,0.3600000000000003,0,0.23156742566157518,strong,strong,False,False,True,False,False,True,3.6,0.8688821752265863,0.8
E0,2022-03-16,19:30,Brighton,Tottenham,0,2,A,0,1,A,15,17,0,7,11,9,6,3,2,2,0,0,2.09,1.76,2,0,1454.9793074762922,1553.5127759561105,-98.53346847981834,0.16231971403832623,0.7134627055715986,0.2914681162179394,2.0631189177433384,2.7300150829562595,0.5067873303167421,,,,,,,,,,,,,0.6,1.5,13.1,3.2,0.04576659038901602,0.18691588785046728,,,,,,,,,,,,,1.4,1.2,13.3,5.8,0.10518407212622087,0.24096385542168675,0.4,0.0,0.29999999999999954,1.8,2.0,0.7000000000000014,12.0,11.0,17.49999999999997,2.2,2.0,1.7,6.4,7.0,3.800000000000003,12.0,12.0,10.499999999999998,1.8,1.0,2.7,0.0,0.0,0.0,0.03330557868442965,0.18318068276436306,0.1498751040799334,0.1809954751131222,1.8,2.0,3.200000000000001,1.6,2.0,1.2999999999999998,9.8,10.0,15.19999999999997,4.8,3.0,13.2,4.2,5.0,7.6999999999999975,9.4,8.0,9.299999999999999,1.4,1.0,1.2999999999999998,0.0,0.0,0.0,0.18348623853211007,0.48929663608562685,0.14877789585547288,0.37422037422037424,39.400000000000006,-0.6670152053674772,-0.15018065984768042,-0.3061159533212638,-0.19322489910725205,0.001097208224460522,0.5690336035046515,-0.7122334266528887,0.3230413327647636,-1.0352747594176523,-0.7192840778542297,0.802353352964893,3.5000000000000004,1.5040773967762742,53.8,-0.5289281356313812,6.9999999999999964,1504.2460417162015,-0.2797191242854873,-0.5662405471560812,0.00035061808197788685,1.6400000000000001,1.94,-0.2999999999999998,0,0.2661978469212525,strong,strong,False,False,True,False,False,True,2.6,-0.1300150829562594,0.4
E0,2022-03-17,19:45,Everton,Newcastle,1,0,H,0,0,D,9,17,3,6,13,11,5,7,2,1,1,0,1.98,1.85,1,0,1396.0456040182905,1505.8098249624234,-109.76422094413283,0.3081997082626426,0.3051824236595717,0.7544304583758014,0.9898548452980662,2.727409638554217,0.5060240963855421,,,,,,,,,,,,,1.0,1.7,12.8,3.6,0.078064012490242,0.2770083102493075,,,,,,,,,,,,,0.9,1.4,10.7,3.6,0.08403361344537816,0.24930747922437674,1.0,0.0,1.9999999999999998,1.2,1.0,1.2,13.4,15.0,39.3,4.2,2.0,14.2,6.0,5.0,5.999999999999999,9.4,8.0,15.3,2.4,2.0,2.8,0.2,0.0,0.20000000000000004,0.07457121551081282,0.3131991051454139,0.29755579171094576,0.23752969121140144,1.2,1.0,0.7000000000000004,0.6,1.0,0.3,14.0,14.0,57.5,4.6,3.0,13.3,5.4,6.0,4.300000000000001,9.2,7.0,15.200000000000001,2.0,2.0,0.9999999999999993,0.0,0.0,0.0,0.08565310492505353,0.3283369022127052,0.21715526601520088,0.2603036876355749,47.599999999999994,0.3450651463383242,-0.011081889414240709,-0.015137797067291292,-0.022773996424173437,0.08040052569574488,0.5694080908906164,-1.3400644248021338,-0.18440667639861766,-1.1556577484035162,-0.8029232919221357,0.7846764907493138,2.7,1.308332819650179,57.400000000000006,0.014814277077217983,0.1999999999999993,1450.927714490357,-1.0971848559097965,-0.567445855041107,0.0003211297647033075,2.1799999999999997,2.32,-0.14000000000000012,0,0.4730309481363442,strong,strong,False,False,True,False,False,True,3.0,0.2725903614457832,0.6
E0,2022-03-18,20:00,Wolves,Leeds,2,3,A,2,0,H,14,15,8,6,13,14,2,5,1,4,1,0,1.95,1.88,5,1,1531.5479299030903,1436.102952621538,95.44497728155238,0.5645176258162903,0.6330491604901679,1.8728365669237172,0.5977303376458829,2.730827067669173,0.5067669172932331,,,,,,,,,,,,,1.2,0.7,10.5,3.5,0.11417697431018078,0.3418803418803419,,,,,,,,,,,,,1.1,2.8,12.3,4.4,0.08935824532900082,0.24943310657596374,1.8,2.0,3.2,1.0,1.0,0.49999999999999956,11.4,11.0,5.299999999999993,4.4,5.0,0.800000000000003,5.6,7.0,4.799999999999998,12.2,12.0,0.6999999999999953,2.0,2.0,1.9999999999999998,0.0,0.0,0.0,0.15775635407537247,0.38562664329535495,0.16380016380016382,0.40816326530612246,1.2,0.0,2.6999999999999984,3.0,3.0,3.499999999999999,12.6,16.0,51.30000000000001,3.8,4.0,9.199999999999996,5.4,3.0,23.300000000000008,10.0,9.0,1.9999999999999944,2.2,2.0,0.6999999999999995,0.0,0.0,0.0,0.09516256938937351,0.3013481363996828,0.2197802197802198,0.31496062992125984,43.199999999999996,-0.19800235945503325,0.06259378468599897,0.08427850689567218,0.09320263538486262,-0.05598005598005598,0.569782824730923,0.10346543197029832,-0.9259250281473248,1.0293904601176231,0.7151958078009536,0.8073550411082021,5.899999999999999,1.9315214116032136,57.199999999999996,-0.01539363473992785,1.1999999999999957,1483.8254412623141,-0.5928036105923494,-0.5676241287526743,0.0002916414474287231,2.02,2.02,0.0,0,0.33332101295634825,strong,strong,False,False,True,False,False,True,3.0,0.26917293233082695,0.4
E0,2022-03-19,12:30,Aston Villa,Arsenal,0,1,A,0,1,A,8,10,1,3,13,14,6,5,3,3,0,0,1.87,1.96,1,0,1493.3247649834245,1622.4348015990702,-129.11003661564564,0.7503767007569707,0.7293332329336863,2.260377302619258,2.576426380848258,2.7282282282282284,0.506006006006006,,,,,,,,,,,,,1.8,1.9,12.1,4.4,0.14863748967795212,0.40816326530612246,,,,,,,,,,,,,1.9,1.2,12.7,4.8,0.14948859166011016,0.39501039501039503,2.0,2.0,2.499999999999999,1.8,2.0,1.7000000000000008,13.4,13.0,18.800000000000033,4.8,4.0,16.200000000000003,5.0,4.0,9.999999999999984,9.8,10.0,3.200000000000009,1.4,1.0,0.8,0.2,0.0,0.2,0.14914243102162564,0.35794183445190153,0.18348623853211007,0.4158004158004158,2.8,3.0,3.200000000000001,1.0,1.0,0.9999999999999991,15.0,16.0,17.999999999999993,5.4,4.0,15.799999999999994,4.2,4.0,0.6999999999999991,10.0,11.0,8.000000000000014,2.0,2.0,0.4999999999999998,0.2,0.0,0.2,0.18654230512991338,0.35976015989340443,0.23976023976023975,0.5175600739371534,47.8,0.36975003296529535,-0.03739987410828774,-0.0018183254415028993,-0.1017596581367376,-0.05627400122812967,0.5701578051877659,-0.30373259523392493,1.056210748314249,-1.359943343548174,-0.9448560248375812,0.755986415526203,5.7,1.9021075263969205,57.400000000000006,0.014814277077217983,-0.9999999999999964,1557.8797832912473,0.5425824758881579,-0.5675363222977232,0.00034888347507938363,2.3000000000000003,2.58,-0.2799999999999998,0,0.35326010737678293,strong,strong,False,False,True,False,False,True,2.6,-0.12822822822822832,0.4
