Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,target_goals_home,target_goals_away,target_shots_home,target_shots_away,target_shots_on_home,target_shots_on_away,target_corners_home,target_corners_away,target_fouls_home,target_fouls_away,target_yellows_home,target_yellows_away,target_reds_home,target_reds_away,shots_home_last5_mean,fouls_home_last5_mean,corners_home_last5_mean,shots_away_last5_mean,fouls_away_last5_mean,corners_away_last5_mean,shots_home_vs_away,fouls_home_vs_away,corners_home_vs_away,avg_shots_against_home,avg_fouls_against_home,avg_corners_against_home,avg_shots_against_away,avg_fouls_against_away,avg_corners_against_away,elo_home,elo_away,elo_diff,elo_all,elo_weak_threshold,elo_strong_threshold,opponent_strength_home,opponent_strength_away,mask_HomeTeam_weak,mask_HomeTeam_average,mask_HomeTeam_strong,goals_vs_weak_home,goals_vs_average_home,goals_vs_strong_home,shots_vs_weak_home,shots_vs_average_home,shots_vs_strong_home,shots_on_vs_weak_home,shots_on_vs_average_home,shots_on_vs_strong_home,mask_AwayTeam_weak,mask_AwayTeam_average,mask_AwayTeam_strong,goals_vs_weak_away,goals_vs_average_away,goals_vs_strong_away,shots_vs_weak_away,shots_vs_average_away,shots_vs_strong_away,shots_on_vs_weak_away,shots_on_vs_average_away,shots_on_vs_strong_away,conversion_vs_weak_home,efficiency_vs_weak_home,conversion_vs_average_home,efficiency_vs_average_home,conversion_vs_strong_home,efficiency_vs_strong_home,conversion_vs_weak_away,efficiency_vs_weak_away,conversion_vs_average_away,efficiency_vs_average_away,conversion_vs_strong_away,efficiency_vs_strong_away
N1,2021-01-14,17:45,Heerenveen,Waalwijk,1,1,D,1,0,H,10,15,6,4,8,6,3,9,1,1,0,0,1.57,2.37,1,1,10,15,6,4,3,9,8,6,1,1,0,0,11.4,8.6,4.6,9.8,11.6,5.8,1.163265306122449,0.7413793103448276,0.793103448275862,11.385714285714286,10.657142857142857,4.171428571428572,12.383333333333333,10.9,4.833333333333333,1466.3791178994725,1446.3159366600016,20.06318123947085,1456.347527279737,1492.788892747294,1507.5,weak,weak,True,False,False,1.0,4.0,1.0,13.0,14.0,12.333333333333334,2.0,5.0,5.333333333333333,True,False,False,0.6666666666666666,,1.0,6.0,,11.0,2.0,,4.666666666666667,0.07686395080707148,0.49751243781094534,0.28551034975017847,0.7984031936127745,0.08101539292465568,0.1871490954460387,0.11092623405435385,0.33167495854063017,,,0.09082652134423251,0.21382751247327156
N1,2021-01-14,19:00,Twente,Ajax,1,3,A,0,1,A,12,21,5,12,8,11,5,6,1,0,0,0,1.33,3.23,1,3,12,21,5,12,5,6,8,11,1,0,0,0,12.0,12.4,4.4,25.8,8.8,9.8,0.46511627906976744,1.409090909090909,0.4489795918367347,12.816666666666668,10.866666666666667,4.3,12.683333333333332,10.866666666666667,5.0,1520.1212321466003,1574.0898315307545,-53.96859938415423,1547.1055318386775,1492.8128653989472,1507.5,strong,strong,False,False,True,2.5,,0.75,11.0,,12.75,5.5,,4.25,False,False,True,5.75,,1.5,33.5,,19.0,13.75,,4.5,0.22706630336058128,0.4537205081669692,,,0.05877742946708464,0.17605633802816903,0.17159056997911074,0.4178779069767442,,,0.07890583903208837,0.33259423503325947
N1,2021-01-14,20:00,Willem II,Groningen,2,3,A,0,0,D,16,11,6,4,5,10,5,5,0,1,0,0,1.98,1.82,2,3,16,11,6,4,5,5,5,10,0,1,0,0,10.8,8.2,4.0,10.8,10.0,5.2,1.0,0.82,0.7692307692307692,12.945454545454545,10.436363636363636,5.127272727272727,13.116666666666667,11.4,5.116666666666666,1404.8374822628891,1558.4149671793623,-153.57748491647317,1481.6262247211257,1492.6881734313,1507.5,strong,weak,False,False,True,2.0,,0.8,8.0,,10.8,5.0,,5.4,True,False,False,3.0,2.0,1.6666666666666667,17.0,7.0,12.0,10.0,2.0,3.3333333333333335,0.24968789013732834,0.3992015968063872,,,0.07400555041628122,0.1478743068391867,0.1763668430335097,0.2997002997002997,0.28530670470756064,0.9950248756218907,0.13877324451845685,0.4985044865403789
N1,2021-01-16,15:30,FC Emmen,Vitesse,1,4,A,0,2,A,6,15,4,10,14,11,0,1,3,3,0,0,1.63,2.26,1,4,6,15,4,10,0,1,14,11,3,3,0,0,11.8,11.8,2.6,12.8,11.8,2.8,0.921875,1.0,0.9285714285714287,11.283333333333333,10.35,4.216666666666667,14.327272727272726,12.163636363636364,5.254545454545454,1392.0897869831874,1570.2112814495254,-178.12149446633794,1481.1505342163564,1492.5123241311437,1507.5,strong,weak,False,False,True,1.6666666666666667,,1.0,19.666666666666668,,7.5,6.333333333333333,,1.75,True,False,False,2.0,,1.25,13.666666666666666,,17.25,3.6666666666666665,,4.75,0.08470269354565474,0.2627430373095113,,,0.13315579227696406,0.5681818181818182,0.14623446258835,0.543970988213962,,,0.0724217844727694,0.26260504201680673
N1,2021-01-16,17:45,Sparta Rotterdam,PSV Eindhoven,3,5,A,1,1,D,12,11,5,7,12,7,5,3,1,0,0,0,1.6,2.31,3,5,12,11,5,7,5,3,12,7,1,0,0,0,13.4,10.0,5.4,12.6,7.0,6.4,1.0634920634920635,1.4285714285714286,0.84375,11.890909090909092,10.127272727272727,4.254545454545454,12.583333333333334,10.533333333333333,5.15,1527.4400034777266,1568.0964245539776,-40.656421076251036,1547.7682140158522,1492.5874541153055,1507.5,strong,strong,False,False,True,3.0,,1.75,13.0,,14.5,6.666666666666667,,4.5,False,False,True,4.0,3.0,1.4,17.0,12.0,11.2,10.0,5.0,4.4,0.23059185242121447,0.4493260109835247,,,0.12060647829083392,0.3880266075388027,0.23515579071134624,0.3996003996003996,0.2497918401332223,0.5988023952095809,0.1248884924174844,0.31746031746031744
N1,2021-01-16,19:00,Utrecht,Heracles,2,0,H,1,0,H,16,3,8,0,13,12,8,1,2,1,0,0,1.63,2.29,2,0,16,3,8,0,8,1,13,12,2,1,0,0,18.0,12.0,8.6,6.2,11.4,2.4,2.903225806451613,1.0526315789473684,3.5833333333333335,11.323076923076922,10.307692307692308,3.338461538461538,12.846153846153847,10.676923076923078,5.184615384615385,1490.552582680991,1476.9102816916454,13.642300989345586,1483.7314321863182,1492.5077695609384,1507.5,weak,weak,True,False,False,1.0,,1.6666666666666667,20.5,,16.666666666666668,5.5,,5.333333333333333,True,False,False,1.0,,0.8,5.0,,9.4,1.0,,2.2,0.04875670404680643,0.18148820326678766,,,0.09994003597841294,0.3119151590767312,0.1996007984031936,0.9900990099009901,,,0.08501594048884166,0.3619909502262444
N1,2021-01-16,19:00,Zwolle,For Sittard,0,2,A,0,0,D,8,13,2,7,12,13,5,7,0,0,0,0,1.65,2.22,0,2,8,13,2,7,5,7,12,13,0,0,0,0,11.0,11.2,4.4,10.4,13.4,3.2,1.0576923076923077,0.835820895522388,1.375,10.766666666666666,10.733333333333334,3.85,12.96923076923077,11.215384615384616,4.861538461538462,1481.1321719719963,1485.3086892492056,-4.176517277209314,1483.220430610601,1492.5,1507.5,weak,weak,True,False,False,0.0,1.0,1.0,18.0,10.0,11.0,4.5,4.0,3.3333333333333335,True,False,False,2.0,2.0,0.6666666666666666,9.333333333333334,15.0,12.666666666666666,4.0,5.0,4.666666666666667,0.0,0.0,0.0999000999000999,0.24937655860349128,0.09082652134423251,0.29910269192422734,0.21405636817695325,0.49875311720698257,0.13324450366422386,0.3992015968063872,0.05259006047856955,0.14255167498218102
N1,2021-01-16,20:00,AZ Alkmaar,Den Haag,2,1,H,0,0,D,19,3,5,2,5,6,17,0,0,0,0,0,1.3,3.48,2,1,19,3,5,2,17,0,5,6,0,0,0,0,15.6,8.6,9.2,6.4,8.8,2.0,2.4375,0.9772727272727272,4.6,11.76923076923077,10.584615384615384,4.661538461538462,14.066666666666668,10.85,5.566666666666666,1584.9473220229386,1426.6137703792094,158.33355164372915,1505.780546201074,1492.503214990733,1507.5,weak,strong,True,False,False,2.6666666666666665,,2.3333333333333335,21.0,,11.666666666666666,7.666666666666667,,5.666666666666667,False,False,True,1.3333333333333333,0.5,1.0,11.0,5.5,8.0,4.0,1.5,4.0,0.1269236871331112,0.34737299174989145,,,0.1998287182415073,0.4110393423370523,0.12110202845897668,0.3325020781379884,0.09074410163339383,0.33112582781456956,0.12484394506866417,0.24937655860349128
N1,2021-01-17,11:15,Waalwijk,Willem II,1,1,D,1,0,H,17,13,7,6,12,21,2,1,1,2,0,0,1.69,2.16,1,1,17,13,7,6,2,1,12,21,1,2,0,0,19.2,12.6,6.6,11.2,13.4,3.4,1.7142857142857144,0.9402985074626865,1.9411764705882353,10.984615384615385,11.076923076923077,4.184615384615385,14.384615384615385,11.430769230769231,5.476923076923077,1447.181172282701,1396.0673866811976,51.11378560150342,1421.6242794819493,1492.5,1507.5,weak,weak,True,False,False,1.0,,1.3333333333333333,15.0,,15.0,5.5,,6.666666666666667,True,False,False,1.0,,1.0,13.333333333333334,,8.75,4.0,,2.5,0.06662225183211193,0.18148820326678766,,,0.08882966910948256,0.19970044932601097,0.07494379215588308,0.24937655860349128,,,0.11415525114155252,0.39840637450199207
N1,2021-01-17,13:30,Groningen,Twente,2,2,D,0,2,A,17,10,6,5,8,9,6,6,1,2,0,0,2.0,1.8,2,2,17,10,6,5,6,6,8,9,1,2,0,0,12.6,11.6,4.8,14.8,11.0,6.4,0.8513513513513513,1.0545454545454545,0.7499999999999999,11.049999999999999,10.566666666666666,4.416666666666667,12.646153846153847,10.953846153846154,5.046153846153846,1567.1850627610538,1507.4326829577863,59.75237980326756,1537.30887285942,1492.5,1507.5,average,strong,False,True,False,1.0,2.0,0.6666666666666666,15.0,8.0,11.333333333333334,4.666666666666667,4.0,2.3333333333333335,False,False,True,3.25,,1.5,16.75,,11.0,8.0,,4.0,0.06662225183211193,0.21382751247327156,0.24968789013732834,0.49875311720698257,0.05877167205406993,0.2844950213371266,0.1939140811455847,0.40574282147315854,,,0.1362397820163488,0.3740648379052369
N1,2021-01-17,13:30,VVV Venlo,Heerenveen,1,1,D,0,0,D,7,20,2,7,9,8,1,8,2,1,0,0,1.51,2.53,1,1,7,20,2,7,1,8,9,8,2,1,0,0,8.8,12.2,3.6,15.8,12.2,5.0,0.5569620253164557,1.0,0.72,13.65,11.4,5.033333333333333,12.618181818181819,10.527272727272727,5.4363636363636365,1437.0820551238078,1465.513882276773,-28.431827152965298,1451.2979687002903,1492.5,1507.5,weak,weak,True,False,False,2.0,,0.3333333333333333,10.5,,5.666666666666667,3.25,,1.3333333333333333,True,False,False,1.0,4.0,0.6666666666666666,14.333333333333334,12.0,11.666666666666666,4.666666666666667,6.0,4.333333333333333,0.19029495718363465,0.6134969325153374,,,0.05871990604815032,0.24813895781637718,0.06971880083662561,0.21382751247327156,0.33305578684429643,0.6655574043261232,0.05709391949757351,0.15349194167306218
N1,2021-01-17,15:45,Ajax,Feyenoord,1,0,H,1,0,H,12,9,2,4,17,13,6,3,0,0,0,0,1.38,2.99,1,0,12,9,2,4,6,3,17,13,0,0,0,0,16.4,11.6,9.8,16.6,11.8,5.2,0.9879518072289155,0.983050847457627,1.8846153846153846,12.345454545454546,10.4,4.309090909090909,13.399999999999999,11.338461538461539,5.846153846153846,1586.7783807195685,1589.4570627367084,-2.678682017139863,1588.1177217281383,1492.5,1507.5,strong,strong,False,False,True,4.666666666666667,,2.5,23.333333333333332,,16.0,11.666666666666666,,4.5,False,False,True,3.0,2.0,2.0,20.333333333333332,18.0,17.666666666666668,7.666666666666667,8.0,5.0,0.19991432243324292,0.3996574364830146,,,0.1561524047470331,0.5543237250554324,0.14746845813534326,0.3907946157186279,0.11104941699056078,0.24968789013732834,0.11314350367716385,0.3992015968063872
N1,2021-01-22,19:00,Willem II,Zwolle,1,3,A,1,0,H,9,21,4,6,11,12,5,4,1,1,1,0,1.79,2.02,1,3,9,21,4,6,5,4,11,12,1,1,1,0,10.2,8.6,3.8,13.6,9.4,3.6,0.75,0.9148936170212765,1.0555555555555556,12.945454545454545,10.436363636363636,5.127272727272727,13.549999999999999,10.416666666666666,5.383333333333333,1398.2583621635968,1466.3124780325295,-68.05411586893274,1432.2854200980632,1492.4304770892213,1507.5,weak,weak,True,False,False,2.0,,1.0,8.0,,11.666666666666666,5.0,,5.5,True,False,False,1.75,1.0,0.0,16.5,10.0,7.0,4.75,5.0,2.5,0.24968789013732834,0.3992015968063872,,,0.08564087924636027,0.18148820326678766,0.10599636583888551,0.36764705882352944,0.0999000999000999,0.1996007984031936,0.0,0.0
N1,2021-01-23,15:30,Den Haag,FC Emmen,0,0,D,0,0,D,13,13,4,4,4,6,7,4,2,0,0,0,1.77,2.04,0,0,13,13,4,4,7,4,4,6,2,0,0,0,9.0,7.6,4.6,8.6,10.6,4.8,1.0465116279069768,0.7169811320754716,0.9583333333333333,13.076923076923077,10.307692307692308,4.8769230769230765,13.333333333333334,11.049999999999999,5.3,1418.012619902648,1384.1701876072539,33.84243229539425,1401.091403754951,1492.0070193599333,1507.5,weak,weak,True,False,False,0.5,2.0,1.25,11.0,9.0,7.75,2.5,3.0,3.25,True,False,False,0.0,0.5,0.6666666666666666,6.5,10.5,9.0,2.0,2.5,3.3333333333333335,0.045413260672116255,0.19920318725099603,0.22197558268590456,0.6644518272425249,0.16108247422680413,0.3834355828220859,0.0,0.0,0.04757373929590866,0.19920318725099603,0.07399186089530152,0.19940179461615154
N1,2021-01-23,17:45,Vitesse,Groningen,1,0,H,1,0,H,15,4,4,1,17,19,6,3,2,2,0,0,1.84,1.95,1,0,15,4,4,1,6,3,17,19,2,2,0,0,15.8,16.0,6.2,10.0,11.8,5.2,1.58,1.3559322033898304,1.1923076923076923,11.566666666666668,10.916666666666666,4.8500000000000005,13.116666666666667,11.4,5.116666666666666,1578.130880825459,1564.6304816924837,13.50039913297519,1571.3806812589714,1492.2155880922694,1507.5,strong,strong,False,False,True,2.5,1.0,1.75,14.5,16.0,12.5,5.0,4.0,5.75,False,False,True,3.0,2.0,1.6666666666666667,14.0,7.0,12.0,7.0,2.0,3.3333333333333335,0.17229496898690558,0.49900199600798406,0.062460961898813235,0.24937655860349128,0.1398880895283773,0.3038194444444445,0.21413276231263384,0.42796005706134094,0.28530670470756064,0.9950248756218907,0.13877324451845685,0.4985044865403789
N1,2021-01-23,19:00,PSV Eindhoven,Waalwijk,2,0,H,1,0,H,12,7,5,3,13,4,3,4,1,1,0,0,1.34,3.2,2,0,12,7,5,3,3,4,13,4,1,1,0,0,14.4,10.0,6.0,10.6,9.8,6.4,1.358490566037736,1.0204081632653061,0.9375,11.316666666666668,10.366666666666667,4.583333333333333,12.383333333333333,10.9,4.833333333333333,1581.3491139983912,1444.9901968003019,136.35891719808933,1513.1696553993465,1492.4241568246052,1507.5,weak,strong,True,False,False,3.6666666666666665,2.0,1.3333333333333333,22.333333333333332,6.0,11.333333333333334,8.666666666666666,3.0,4.333333333333333,False,False,True,0.75,,1.0,8.25,,11.0,2.5,,4.666666666666667,0.16410562434730716,0.4225893200153669,0.3327787021630616,0.6644518272425249,0.11754334410813987,0.30698388334612436,0.09079903147699758,0.29880478087649404,,,0.09082652134423251,0.21382751247327156
N1,2021-01-23,20:00,Heracles,Heerenveen,1,0,H,0,0,D,9,6,3,2,9,11,6,4,1,1,0,0,1.74,2.08,1,0,9,6,3,2,6,4,9,11,1,1,0,0,11.6,9.4,5.8,14.6,12.8,4.8,0.7945205479452054,0.734375,1.2083333333333333,11.416666666666666,11.366666666666667,3.9,12.618181818181819,10.527272727272727,5.4363636363636365,1462.4989646591312,1464.2891143746779,-1.790149715546704,1463.3940395169045,1492.0006990953173,1507.5,weak,weak,True,False,False,1.6666666666666667,,1.5,19.333333333333332,,9.75,7.0,,3.75,True,False,False,1.0,4.0,0.6666666666666666,15.75,12.0,11.666666666666666,5.25,6.0,4.333333333333333,0.08616232982939859,0.23775558725630055,,,0.15368852459016394,0.398936170212766,0.06345177664974619,0.19011406844106465,0.33305578684429643,0.6655574043261232,0.05709391949757351,0.15349194167306218
N1,2021-01-24,11:15,For Sittard,Ajax,1,2,A,0,1,A,8,19,5,8,10,17,4,10,1,2,1,0,1.23,4.03,1,2,8,19,5,8,4,10,10,17,1,2,1,0,11.2,12.6,4.6,25.8,9.6,10.2,0.4341085271317829,1.3125,0.45098039215686275,12.783333333333333,10.533333333333333,4.916666666666667,12.683333333333332,10.866666666666667,5.0,1500.1283831886724,1601.8940264272007,-101.76564323852836,1551.0112048079366,1492.209267827653,1507.6884859365787,strong,average,False,False,True,2.3333333333333335,,0.6666666666666666,11.666666666666666,,9.333333333333334,5.666666666666667,,4.333333333333333,False,True,False,5.75,,2.0,33.5,,19.666666666666668,13.75,,7.0,0.1998287182415073,0.4110393423370523,,,0.07135212272565108,0.15349194167306218,0.17159056997911074,0.4178779069767442,,,0.10164323225478569,0.28530670470756064
N1,2021-01-24,13:30,Twente,VVV Venlo,0,1,A,0,0,D,21,7,5,6,15,14,8,1,2,1,0,0,1.47,2.6,0,1,21,7,5,6,8,1,15,14,2,1,0,0,14.0,12.2,5.6,9.8,12.6,2.0,1.4285714285714284,0.9682539682539683,2.8,12.816666666666668,10.866666666666667,4.3,14.583333333333334,10.950000000000001,6.0,1509.9872640263563,1438.306823025903,71.68044100045336,1474.1470435261297,1491.85404262106,1507.5,weak,strong,True,False,False,2.5,,0.8,11.0,,12.6,5.5,,4.4,False,False,True,2.3333333333333335,,1.0,12.666666666666666,,9.0,5.333333333333333,,2.25,0.22706630336058128,0.4537205081669692,,,0.06344171292624902,0.18140589569160998,0.18406521167499346,0.43668122270742366,,,0.11098779134295228,0.4424778761061947
N1,2021-01-24,13:30,Utrecht,Sparta Rotterdam,1,0,H,0,0,D,11,11,2,1,10,8,6,5,1,1,0,0,1.66,2.21,1,0,11,11,2,1,6,5,10,8,1,1,0,0,16.2,10.8,8.6,12.8,11.4,3.8,1.2656249999999998,0.9473684210526316,2.263157894736842,11.323076923076922,10.307692307692308,3.338461538461538,11.483333333333334,11.25,4.8,1504.9638997135053,1514.187314033313,-9.223414319807716,1509.575606873409,1491.994378830701,1508.3302427493636,strong,average,False,False,True,1.3333333333333333,,1.6666666666666667,19.0,,16.666666666666668,6.333333333333333,,5.333333333333333,False,True,False,2.5,1.0,1.0,19.0,19.0,9.0,8.0,5.0,3.6666666666666665,0.07013852358407854,0.21019442984760905,,,0.09994003597841294,0.3119151590767312,0.1315097317201473,0.3121098626716604,0.052603892688058915,0.1996007984031936,0.11098779134295228,0.271985494106981
N1,2021-01-24,15:45,Feyenoord,AZ Alkmaar,2,3,A,1,1,D,13,13,6,8,17,8,4,4,1,0,0,0,1.58,2.33,2,3,13,13,6,8,4,4,17,8,1,0,0,0,18.2,10.2,6.4,11.8,8.4,5.2,1.542372881355932,1.2142857142857142,1.2307692307692308,11.383333333333333,10.266666666666667,4.05,12.75,11.15,4.8,1574.3414170290762,1593.5484724995,-19.20705547042371,1583.944944764288,1492.2029475630368,1509.5924349134384,strong,strong,False,False,True,0.5,2.0,2.3333333333333335,20.5,18.5,14.666666666666666,5.5,5.5,6.333333333333333,False,False,True,1.6666666666666667,2.0,3.25,17.0,12.0,12.25,6.0,6.0,5.75,0.024378352023403216,0.09074410163339383,0.10804970286331712,0.3629764065335753,0.15898251192368842,0.36784025223331585,0.09798157946306094,0.27731558513588467,0.16652789342214822,0.3327787021630616,0.26508972267536707,0.5642361111111112
N1,2021-01-26,20:00,Groningen,Den Haag,3,0,H,2,0,H,14,7,6,1,13,14,4,5,0,2,0,0,1.78,2.02,3,0,14,7,6,1,4,5,13,14,0,2,0,0,14.0,11.0,4.6,7.4,9.6,3.0,1.8918918918918919,1.1458333333333335,1.5333333333333332,11.049999999999999,10.566666666666666,4.416666666666667,14.066666666666668,10.85,5.566666666666666,1550.213047602597,1416.5561281359694,133.65691946662764,1483.3845878692832,1491.8529710120358,1508.9944369488544,weak,strong,True,False,False,1.0,2.0,0.6666666666666666,15.0,12.5,11.333333333333334,4.666666666666667,5.0,2.3333333333333335,False,False,True,1.3333333333333333,0.5,1.0,11.0,5.5,6.333333333333333,4.0,1.5,3.3333333333333335,0.06662225183211193,0.21382751247327156,0.1598721023181455,0.3992015968063872,0.05877167205406993,0.2844950213371266,0.12110202845897668,0.3325020781379884,0.09074410163339383,0.33112582781456956,0.1576458223857068,0.29910269192422734
N1,2021-01-26,17:45,Zwolle,Heracles,2,2,D,0,2,A,10,7,4,4,13,3,6,2,1,2,0,0,2.09,1.73,2,2,10,7,4,4,6,2,13,3,1,2,0,0,11.0,10.4,5.0,6.0,9.4,1.8,1.8333333333333333,1.1063829787234043,2.7777777777777777,10.766666666666666,10.733333333333334,3.85,12.846153846153847,10.676923076923078,5.184615384615385,1478.4113537917876,1477.5762509511262,0.8351028406614205,1477.993802371457,1491.7811732074067,1508.2887306118955,weak,weak,True,False,False,0.0,1.0,1.0,14.666666666666666,10.0,11.0,3.6666666666666665,4.0,3.3333333333333335,True,False,False,0.6666666666666666,,0.8,4.333333333333333,,9.4,0.6666666666666666,,2.2,0.0,0.0,0.0999000999000999,0.24937655860349128,0.09082652134423251,0.29910269192422734,0.15349194167306218,0.9852216748768473,,,0.08501594048884166,0.3619909502262444
N1,2021-01-26,19:00,FC Emmen,PSV Eindhoven,0,2,A,0,0,D,5,20,2,9,9,5,4,11,0,0,0,0,1.51,2.5,0,2,5,20,2,9,4,11,9,5,0,0,0,0,12.2,11.2,3.4,13.4,6.4,6.8,0.9104477611940298,1.7499999999999998,0.5,11.283333333333333,10.35,4.216666666666667,12.583333333333334,10.533333333333333,5.15,1385.6266793739326,1590.7467669919524,-205.12008761801985,1488.1867231829424,1490.0452496985035,1507.5830242749364,strong,weak,False,False,True,1.6666666666666667,,1.0,19.666666666666668,,7.2,6.333333333333333,,2.2,True,False,False,4.0,3.0,2.0,17.0,12.0,11.166666666666666,10.0,5.0,4.833333333333333,0.08470269354565474,0.2627430373095113,,,0.13869625520110956,0.45248868778280543,0.23515579071134624,0.3996003996003996,0.2497918401332223,0.5988023952095809,0.1789442290486132,0.4129387474191329
N1,2021-01-27,17:45,AZ Alkmaar,Utrecht,0,1,A,0,0,D,11,12,3,5,12,14,5,2,1,2,0,0,1.67,2.19,0,1,11,12,3,5,5,2,12,14,1,2,0,0,13.0,9.4,7.2,13.4,15.0,5.8,0.9701492537313433,0.6266666666666667,1.2413793103448276,11.76923076923077,10.584615384615384,4.661538461538462,13.049999999999999,10.883333333333333,4.8500000000000005,1607.720080977973,1520.3620130004924,87.35806797748069,1564.0410469892327,1491.2246992179944,1508.9529248113863,strong,strong,False,False,True,2.5,,2.3333333333333335,20.5,,11.666666666666666,7.0,,5.666666666666667,False,False,True,1.6666666666666667,,0.5,9.333333333333334,,13.25,4.333333333333333,,6.5,0.12189176011701608,0.3566333808844508,,,0.1998287182415073,0.4110393423370523,0.17838030681412773,0.3837298541826555,,,0.03770739064856712,0.07680491551459294
N1,2021-01-27,19:00,VVV Venlo,Vitesse,4,1,H,3,0,H,11,24,6,5,15,14,5,4,1,1,0,0,1.57,2.39,4,1,11,24,6,5,5,4,15,14,1,1,0,0,8.8,13.2,3.8,15.8,12.6,3.4,0.5569620253164557,1.0476190476190477,1.1176470588235294,13.65,11.4,5.033333333333333,14.327272727272726,12.163636363636364,5.254545454545454,1456.358342804047,1592.5483149153456,-136.18997211129863,1524.4533288596963,1491.7801015983823,1509.6765751135854,strong,weak,False,False,True,1.8,,0.3333333333333333,9.8,,5.666666666666667,3.0,,1.3333333333333333,True,False,False,2.5,,1.25,14.0,,17.25,5.25,,4.75,0.18348623853211007,0.5980066445182725,,,0.05871990604815032,0.24813895781637718,0.17844396859386152,0.4752851711026616,,,0.0724217844727694,0.26260504201680673
N1,2021-01-27,19:00,Waalwijk,For Sittard,1,2,A,0,0,D,14,15,7,9,13,8,8,5,1,1,0,0,1.74,2.09,1,2,14,15,7,9,8,5,13,8,1,1,0,0,17.6,14.0,5.0,11.2,11.4,4.0,1.5714285714285716,1.2280701754385965,1.25,10.984615384615385,11.076923076923077,4.184615384615385,12.96923076923077,11.215384615384616,4.861538461538462,1435.5925438067407,1489.4004797642845,-53.807935957543805,1462.4965117855127,1490.0095088039736,1509.5812162200855,weak,weak,True,False,False,1.0,,1.3333333333333333,15.4,,15.0,5.8,,6.666666666666667,True,False,False,2.0,2.0,0.6666666666666666,10.25,15.0,12.666666666666666,4.75,5.0,4.666666666666667,0.06489292667099286,0.17211703958691912,,,0.08882966910948256,0.19970044932601097,0.19493177387914232,0.42016806722689076,0.13324450366422386,0.3992015968063872,0.05259006047856955,0.14255167498218102
N1,2021-01-27,20:00,Heerenveen,Feyenoord,3,0,H,2,0,H,15,15,6,1,11,5,6,9,1,1,0,0,1.58,2.37,3,0,15,15,6,1,6,9,11,5,1,1,0,0,12.6,9.2,5.2,16.4,11.2,6.0,0.7682926829268293,0.8214285714285714,0.8666666666666667,11.385714285714286,10.657142857142857,4.171428571428572,13.399999999999999,11.338461538461539,5.846153846153846,1449.2118280826828,1560.169808550603,-110.95798046792015,1504.690818316643,1491.1889583234642,1508.9114126739182,strong,weak,False,False,True,1.0,4.0,1.0,12.0,14.0,12.333333333333334,3.3333333333333335,5.0,5.333333333333333,True,False,False,3.0,2.0,1.5,20.333333333333332,18.0,15.5,7.666666666666667,8.0,4.75,0.08326394671107411,0.29910269192422734,0.28551034975017847,0.7984031936127745,0.08101539292465568,0.1871490954460387,0.14746845813534326,0.3907946157186279,0.11104941699056078,0.24968789013732834,0.09671179883945842,0.31512605042016806
N1,2021-01-28,20:00,Ajax,Willem II,3,1,H,0,0,D,27,7,9,4,14,6,7,1,2,0,0,0,1.22,4.12,3,1,27,7,9,4,7,1,14,6,2,0,0,0,18.2,12.0,8.4,11.8,12.2,2.8,1.542372881355932,0.9836065573770493,3.0000000000000004,12.345454545454546,10.4,4.309090909090909,14.384615384615385,11.430769230769231,5.476923076923077,1612.6219298515887,1386.1594864043386,226.46244344725005,1499.3907081279635,1491.779029989358,1508.205706336959,weak,strong,True,False,False,4.666666666666667,,2.2,23.333333333333332,,15.2,11.666666666666666,,4.0,False,False,True,1.0,,1.0,13.25,,8.75,4.5,,2.5,0.19991432243324292,0.3996574364830146,,,0.1446416831032216,0.5486284289276808,0.07541478129713423,0.22172949002217296,,,0.11415525114155252,0.39840637450199207
